id,lat,long,year,status,status_description,elevation,slope_deg,bio1_temp_mean_annual,bio4_seasonality_temp,bio5_temp_max_warm,bio6_temp_min_cold,bio12_precip_annual,bio15_seasonality_precip,months_with_snow,winter_precip,estim_snow,months_above_25,max_temperature,summer_max_temperature,winter_max_temperature,min_temperature,summer_min_temperature,winter_min_temperature,Worst_drought,Worst_drought_YearBefore,AnnualMean_PDSI,AnnualMean_YearBefore_PDSI,summerMean_PDSI,summerMean_YearBefore_PDSI,months_with_drought,months_with_drought_YearBefore,winterMean_PDSI,winterMean_YearBefore_PDSI,Max_snow,Max_snow_YearBefore,AnnualMean_swe,AnnualMean_YearBefore_swe,coldSeasonMean_swe,coldSeasonMean_YearBefore_swe,months_with_snow_YearBefore,springMean_swe,springMean_YearBefore_swe
GB_extirp_BRCr-13,38.14855,-119.0687,2013.0,0.0,extirpated_GreatBasin,2625.0,17.06,5.08216667175293,707.455810546875,26.79599952697754,-12.407999992370604,360.0,53.784942626953125,4.0,157.0,195.0,2.0,27.700000000000003,27.700000000000003,8.100000000000009,-14.599999999999994,4.200000000000003,-14.599999999999994,-4.769999999999996,-3.769999999999996,-3.966666666666665,-3.209166666666665,-4.38333333333333,-3.683333333333332,12.0,12.0,-3.386666666666668,-2.483333333333332,115.4,95.5,22.408333333333335,14.458333333333334,44.81666666666667,28.916666666666668,3.0,6.966666666666668,14.866666666666667
GB_extirp_Slide-1,42.685067,-120.736817,2010.0,0.0,extirpated_GreatBasin,1964.0,15.05,4.108999729156494,635.017822265625,22.8759994506836,-7.964000225067139,550.0,40.76643371582031,7.0,195.0,322.0,0.0,24.60000000000001,24.60000000000001,3.4000000000000057,-7.0,1.6000000000000083,-6.200000000000003,-2.8800000000000026,-3.93,-0.166666666666666,-2.453333333333332,1.38,-1.5466666666666644,3.0,7.0,-1.2000000000000004,-3.313333333333333,188.9,200.9,69.19166666666668,52.59166666666667,101.03333333333335,90.56666666666668,6.0,121.80000000000001,96.2
GB_extirp_Slide-2,42.684017,-120.73655,2010.0,0.0,extirpated_GreatBasin,1981.0,41.76,4.108999729156494,635.017822265625,22.8759994506836,-7.964000225067139,550.0,40.76643371582031,7.0,195.0,322.0,0.0,24.60000000000001,24.60000000000001,3.4000000000000057,-7.0,1.6000000000000083,-6.200000000000003,-2.8800000000000026,-3.93,-0.166666666666666,-2.453333333333332,1.38,-1.5466666666666644,3.0,7.0,-1.2000000000000004,-3.313333333333333,188.9,200.9,69.19166666666668,52.59166666666667,101.03333333333335,90.56666666666668,6.0,121.80000000000001,96.2
GB_extirp_Slide-3,42.68405,-120.736533,2010.0,0.0,extirpated_GreatBasin,2010.0,41.76,4.108999729156494,635.017822265625,22.8759994506836,-7.964000225067139,550.0,40.76643371582031,7.0,195.0,322.0,0.0,24.60000000000001,24.60000000000001,3.4000000000000057,-7.0,1.6000000000000083,-6.200000000000003,-2.8800000000000026,-3.93,-0.166666666666666,-2.453333333333332,1.38,-1.5466666666666644,3.0,7.0,-1.2000000000000004,-3.313333333333333,188.9,200.9,69.19166666666668,52.59166666666667,101.03333333333335,90.56666666666668,6.0,121.80000000000001,96.2
GB_extirp_Slide-4,42.683883,-120.736333,2010.0,0.0,extirpated_GreatBasin,2007.0,41.71,4.108999729156494,635.017822265625,22.8759994506836,-7.964000225067139,550.0,40.76643371582031,7.0,195.0,322.0,0.0,24.60000000000001,24.60000000000001,3.4000000000000057,-7.0,1.6000000000000083,-6.200000000000003,-2.8800000000000026,-3.93,-0.166666666666666,-2.453333333333332,1.38,-1.5466666666666644,3.0,7.0,-1.2000000000000004,-3.313333333333333,188.9,200.9,69.19166666666668,52.59166666666667,101.03333333333335,90.56666666666668,6.0,121.80000000000001,96.2
GB_extirp_Slide-5,42.684617,-120.73625,2010.0,0.0,extirpated_GreatBasin,1945.0,14.79,4.108999729156494,635.017822265625,22.8759994506836,-7.964000225067139,550.0,40.76643371582031,7.0,195.0,322.0,0.0,24.60000000000001,24.60000000000001,3.4000000000000057,-7.0,1.6000000000000083,-6.200000000000003,-2.8800000000000026,-3.93,-0.166666666666666,-2.453333333333332,1.38,-1.5466666666666644,3.0,7.0,-1.2000000000000004,-3.313333333333333,188.9,200.9,69.19166666666668,52.59166666666667,101.03333333333335,90.56666666666668,6.0,121.80000000000001,96.2
GB_extirp_KELJr-1,37.74631,-118.65348,2011.0,0.0,extirpated_GreatBasin,3035.0,10.81,4.598333358764648,699.5944213867188,24.84000015258789,-10.907999992370604,378.0,52.61939239501953,5.0,161.0,204.0,1.0,26.8,26.8,8.299999999999997,-12.099999999999994,1.2999999999999972,-12.099999999999994,-1.269999999999996,-1.4600000000000009,1.971666666666668,0.5791666666666669,2.143333333333333,-0.2700000000000007,0.0,0.0,1.5166666666666682,1.466666666666666,337.20000000000005,231.10000000000002,92.93333333333334,84.91666666666669,134.11666666666667,124.8,7.0,215.90000000000006,154.83333333333334
GB_extirp_KELJr-2,37.74671,-118.65392,2011.0,0.0,extirpated_GreatBasin,3023.0,1.59,4.598333358764648,699.5944213867188,24.84000015258789,-10.907999992370604,378.0,52.61939239501953,5.0,161.0,204.0,1.0,26.8,26.8,8.299999999999997,-12.099999999999994,1.2999999999999972,-12.099999999999994,-1.269999999999996,-1.4600000000000009,1.971666666666668,0.5791666666666669,2.143333333333333,-0.2700000000000007,0.0,0.0,1.5166666666666682,1.466666666666666,337.20000000000005,231.10000000000002,92.93333333333334,84.91666666666669,134.11666666666667,124.8,7.0,215.90000000000006,154.83333333333334
GB_extirp_KELette-1,37.74849,-118.6537,2011.0,0.0,extirpated_GreatBasin,3027.0,9.46,4.598333358764648,699.5944213867188,24.84000015258789,-10.907999992370604,378.0,52.61939239501953,5.0,161.0,204.0,1.0,26.8,26.8,8.299999999999997,-12.099999999999994,1.2999999999999972,-12.099999999999994,-1.269999999999996,-1.4600000000000009,1.971666666666668,0.5791666666666669,2.143333333333333,-0.2700000000000007,0.0,0.0,1.5166666666666682,1.466666666666666,337.20000000000005,231.10000000000002,92.93333333333334,84.91666666666669,134.11666666666667,124.8,7.0,215.90000000000006,154.83333333333334
GB_extirp_965,38.348483,-119.127717,2013.0,0.0,extirpated_GreatBasin,2759.0,16.3,4.977833271026611,691.0394897460938,25.895999908447266,-11.128000259399414,376.0,50.89371109008789,4.0,159.0,200.0,2.0,27.10000000000001,27.10000000000001,7.200000000000003,-13.799999999999995,4.700000000000003,-13.799999999999995,-4.659999999999997,-3.699999999999996,-3.949999999999999,-3.120833333333332,-4.343333333333331,-3.616666666666665,12.0,12.0,-3.366666666666665,-2.413333333333332,123.60000000000001,101.60000000000001,23.708333333333332,14.841666666666669,47.416666666666664,29.683333333333337,3.0,7.066666666666667,17.2
GB_extirp_966,38.348117,-119.12775,2013.0,0.0,extirpated_GreatBasin,2754.0,16.3,4.977833271026611,691.0394897460938,25.895999908447266,-11.128000259399414,376.0,50.89371109008789,4.0,159.0,200.0,2.0,27.10000000000001,27.10000000000001,7.200000000000003,-13.799999999999995,4.700000000000003,-13.799999999999995,-4.659999999999997,-3.699999999999996,-3.949999999999999,-3.120833333333332,-4.343333333333331,-3.616666666666665,12.0,12.0,-3.366666666666665,-2.413333333333332,123.60000000000001,101.60000000000001,23.708333333333332,14.841666666666669,47.416666666666664,29.683333333333337,3.0,7.066666666666667,17.2
GB_extirp_967,38.34845,-119.128133,2013.0,0.0,extirpated_GreatBasin,2747.0,4.13,4.977833271026611,691.0394897460938,25.895999908447266,-11.128000259399414,376.0,50.89371109008789,4.0,159.0,200.0,2.0,27.10000000000001,27.10000000000001,7.200000000000003,-13.799999999999995,4.700000000000003,-13.799999999999995,-4.659999999999997,-3.699999999999996,-3.949999999999999,-3.120833333333332,-4.343333333333331,-3.616666666666665,12.0,12.0,-3.366666666666665,-2.413333333333332,123.60000000000001,101.60000000000001,23.708333333333332,14.841666666666669,47.416666666666664,29.683333333333337,3.0,7.066666666666667,17.2
GB_extirp_968,38.348583,-119.128017,2013.0,0.0,extirpated_GreatBasin,2759.0,16.3,4.977833271026611,691.0394897460938,25.895999908447266,-11.128000259399414,376.0,50.89371109008789,4.0,159.0,200.0,2.0,27.10000000000001,27.10000000000001,7.200000000000003,-13.799999999999995,4.700000000000003,-13.799999999999995,-4.659999999999997,-3.699999999999996,-3.949999999999999,-3.120833333333332,-4.343333333333331,-3.616666666666665,12.0,12.0,-3.366666666666665,-2.413333333333332,123.60000000000001,101.60000000000001,23.708333333333332,14.841666666666669,47.416666666666664,29.683333333333337,3.0,7.066666666666667,17.2
GB_extirp_705,38.359667,-119.126564,2013.0,0.0,extirpated_GreatBasin,2582.0,14.09,4.977833271026611,691.0394897460938,25.895999908447266,-11.128000259399414,376.0,50.89371109008789,4.0,159.0,200.0,2.0,27.10000000000001,27.10000000000001,7.200000000000003,-13.799999999999995,4.700000000000003,-13.799999999999995,-4.659999999999997,-3.699999999999996,-3.949999999999999,-3.120833333333332,-4.343333333333331,-3.616666666666665,12.0,12.0,-3.366666666666665,-2.413333333333332,123.60000000000001,101.60000000000001,23.708333333333332,14.841666666666669,47.416666666666664,29.683333333333337,3.0,7.066666666666667,17.2
GB_extirp_706,38.35945,-119.126383,2013.0,0.0,extirpated_GreatBasin,2590.0,1.27,4.977833271026611,691.0394897460938,25.895999908447266,-11.128000259399414,376.0,50.89371109008789,4.0,159.0,200.0,2.0,27.10000000000001,27.10000000000001,7.200000000000003,-13.799999999999995,4.700000000000003,-13.799999999999995,-4.659999999999997,-3.699999999999996,-3.949999999999999,-3.120833333333332,-4.343333333333331,-3.616666666666665,12.0,12.0,-3.366666666666665,-2.413333333333332,123.60000000000001,101.60000000000001,23.708333333333332,14.841666666666669,47.416666666666664,29.683333333333337,3.0,7.066666666666667,17.2
GB_extirp_713,38.3599,-119.12535,2013.0,0.0,extirpated_GreatBasin,2594.0,15.82,4.977833271026611,691.0394897460938,25.895999908447266,-11.128000259399414,376.0,50.89371109008789,4.0,159.0,200.0,2.0,27.10000000000001,27.10000000000001,7.200000000000003,-13.799999999999995,4.700000000000003,-13.799999999999995,-4.659999999999997,-3.699999999999996,-3.949999999999999,-3.120833333333332,-4.343333333333331,-3.616666666666665,12.0,12.0,-3.366666666666665,-2.413333333333332,123.60000000000001,101.60000000000001,23.708333333333332,14.841666666666669,47.416666666666664,29.683333333333337,3.0,7.066666666666667,17.2
GB_extirp_715,38.36015,-119.125183,2013.0,0.0,extirpated_GreatBasin,2591.0,15.82,4.977833271026611,691.0394897460938,25.895999908447266,-11.128000259399414,376.0,50.89371109008789,4.0,159.0,200.0,2.0,27.10000000000001,27.10000000000001,7.200000000000003,-13.799999999999995,4.700000000000003,-13.799999999999995,-4.659999999999997,-3.699999999999996,-3.949999999999999,-3.120833333333332,-4.343333333333331,-3.616666666666665,12.0,12.0,-3.366666666666665,-2.413333333333332,123.60000000000001,101.60000000000001,23.708333333333332,14.841666666666669,47.416666666666664,29.683333333333337,3.0,7.066666666666667,17.2
GB_extirp_LN1,38.227,-119.07,2010.0,0.0,extirpated_GreatBasin,3106.0,14.49,3.178500175476074,681.8798217773438,23.996000289916992,-12.904000282287598,466.0,55.01010894775391,7.0,200.0,280.0,0.0,24.60000000000001,24.60000000000001,4.799999999999997,-11.599999999999994,-0.2999999999999971,-11.599999999999994,-1.2299999999999969,-3.710000000000001,0.6208333333333341,-1.9216666666666664,0.516666666666668,-1.716666666666666,0.0,5.0,0.7833333333333362,-2.69,291.2,182.3,119.53333333333335,49.041666666666664,152.58333333333334,76.11666666666666,5.0,251.03333333333333,104.7
GB_extirp_LN3,38.198,-119.01,2015.0,0.0,extirpated_GreatBasin,2614.0,3.42,4.481833457946777,697.6474609375,26.07999992370605,-12.947999954223633,366.0,50.6943473815918,3.0,155.0,194.0,1.0,27.40000000000001,27.40000000000001,13.5,-13.5,3.1000000000000085,-13.299999999999995,-7.600000000000001,-5.25,-4.700833333333332,-4.48,-4.689999999999998,-4.716666666666666,12.0,12.0,-3.8299999999999983,-4.37,108.2,52.800000000000004,15.908333333333333,11.625,31.816666666666666,23.25,4.0,0.0,7.2
GB_extirp_LN4,38.349948,-119.149084,2013.0,0.0,extirpated_GreatBasin,2506.0,7.55,4.977833271026611,691.0394897460938,25.895999908447266,-11.128000259399414,376.0,50.89371109008789,4.0,159.0,200.0,2.0,27.10000000000001,27.10000000000001,7.200000000000003,-13.799999999999995,4.700000000000003,-13.799999999999995,-4.659999999999997,-3.699999999999996,-3.949999999999999,-3.120833333333332,-4.343333333333331,-3.616666666666665,12.0,12.0,-3.366666666666665,-2.413333333333332,123.60000000000001,101.60000000000001,23.708333333333332,14.841666666666669,47.416666666666664,29.683333333333337,3.0,7.066666666666667,17.2
GB_extirp_LN5,38.3484,-119.1278,2013.0,0.0,extirpated_GreatBasin,2773.0,16.3,4.977833271026611,691.0394897460938,25.895999908447266,-11.128000259399414,376.0,50.89371109008789,4.0,159.0,200.0,2.0,27.10000000000001,27.10000000000001,7.200000000000003,-13.799999999999995,4.700000000000003,-13.799999999999995,-4.659999999999997,-3.699999999999996,-3.949999999999999,-3.120833333333332,-4.343333333333331,-3.616666666666665,12.0,12.0,-3.366666666666665,-2.413333333333332,123.60000000000001,101.60000000000001,23.708333333333332,14.841666666666669,47.416666666666664,29.683333333333337,3.0,7.066666666666667,17.2
GB_extirp_LN6,38.3612,-119.1264,2015.0,0.0,extirpated_GreatBasin,2601.0,14.12,4.977833271026611,691.0394897460938,25.895999908447266,-11.128000259399414,376.0,50.89371109008789,3.0,159.0,200.0,1.0,27.10000000000001,27.10000000000001,13.200000000000005,-12.5,3.9000000000000057,-11.399999999999991,-7.960000000000001,-5.519999999999996,-4.784166666666667,-4.734166666666666,-4.656666666666669,-4.973333333333332,11.0,12.0,-3.999999999999998,-4.473333333333332,118.9,43.1,15.425000000000002,7.508333333333334,30.850000000000005,15.016666666666667,2.0,0.0,0.0
GB_extirp_Ex1,41.65,-118.74,1946.0,0.0,extirpated_GreatBasin,2560.0,16.45,4.642833232879639,712.5502319335938,23.44799995422364,-7.440000057220459,453.0,30.057493209838867,4.0,136.0,182.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GB_extirp_Ex2,39.35,-117.68,1946.0,0.0,extirpated_GreatBasin,2286.0,14.54,6.465833187103272,766.42822265625,27.13599967956543,-8.847999572753906,290.0,19.81932830810547,3.0,70.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GB_extirp_Ex3,41.61,-119.07,1946.0,0.0,extirpated_GreatBasin,1798.0,8.98,6.73033332824707,777.9830322265625,27.12800025939941,-7.099999904632568,319.0,27.802322387695312,3.0,92.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GB_extirp_Ex4,41.9,-119.96,1946.0,0.0,extirpated_GreatBasin,1737.0,0.71,7.514833450317383,774.6658325195312,28.336000442504883,-7.1479997634887695,365.0,37.081844329833984,3.0,122.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GB_extirp_Ex5,42.4,-119.64,1998.0,0.0,extirpated_GreatBasin,1760.0,3.87,6.473499774932861,739.0631713867188,27.86000061035156,-7.527999877929687,325.0,27.97455787658692,6.0,84.0,84.0,2.0,30.0,30.0,4.400000000000006,-9.700000000000005,2.0,-9.700000000000005,-2.5,-2.5,2.6266666666666683,-1.052499999999999,5.256666666666668,-1.4933333333333323,2.0,2.0,0.099999999999999,0.2166666666666662,83.9,117.10000000000001,20.358333333333334,20.883333333333336,38.85,41.76666666666667,4.0,31.700000000000003,6.366666666666667
GB_extirp_Ex6,42.4,-120.6,1998.0,0.0,extirpated_GreatBasin,1798.0,17.02,6.065333366394043,693.0327758789062,25.968000411987305,-7.303999900817871,440.0,38.244388580322266,6.0,150.0,150.0,2.0,28.40000000000001,28.40000000000001,3.5,-8.0,3.0,-8.0,-1.8900000000000008,-2.119999999999997,2.6708333333333343,-0.4624999999999992,5.13,-1.5499999999999996,0.0,1.0,0.576666666666668,0.9066666666666686,142.5,239.20000000000002,44.76666666666667,44.350000000000016,85.95,88.28333333333335,4.0,52.566666666666684,19.933333333333334
GB_extirp_Ex7,37.92,-118.29,1946.0,0.0,extirpated_GreatBasin,2499.0,8.53,6.898499965667725,736.567138671875,27.69599914550781,-9.243999481201172,236.0,29.42066764831543,3.0,83.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GB_extirp_Ex8,38.75,-116.57,1946.0,0.0,extirpated_GreatBasin,2476.0,21.72,4.4629998207092285,716.54296875,23.57200050354004,-9.904000282287598,354.0,13.151959419250488,4.0,85.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GB_extirp_Ex9,39.16,-117.49,1946.0,0.0,extirpated_GreatBasin,2225.0,25.75,4.747833251953125,702.3786010742188,23.696001052856445,-8.947999954223633,354.0,17.09383201599121,4.0,89.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GB_extirp_Ex10,38.9,-115.34,1998.0,0.0,extirpated_GreatBasin,2701.0,24.78,6.099833488464356,774.1107788085938,26.6879997253418,-9.871999740600586,349.0,12.792648315429688,5.0,79.0,115.0,2.0,27.700000000000003,27.700000000000003,5.900000000000006,-10.0,3.1000000000000085,-10.0,-0.9799999999999968,-2.140000000000001,2.4000000000000017,-0.6441666666666664,3.2833333333333337,-1.6099999999999994,0.0,1.0,0.913333333333334,0.7933333333333342,138.0,129.70000000000002,34.95,23.066666666666666,48.333333333333336,46.13333333333333,4.0,89.13333333333334,5.800000000000001
GB_extirp_Ex13,40.91,-120.46,1924.0,0.0,extirpated_GreatBasin,1632.0,1.91,7.23199987411499,726.2471313476562,28.959999084472656,-8.592000007629395,327.0,36.914432525634766,2.0,108.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GB_extirp_Ex15,40.71,-120.43,1930.0,0.0,extirpated_GreatBasin,1996.0,10.83,6.804666519165039,738.36962890625,28.24799919128418,-8.312000274658203,398.0,42.22670364379883,3.0,142.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GB_extirp_Ex19,41.81,-120.34,1924.0,0.0,extirpated_GreatBasin,2203.0,18.48,7.355000019073486,718.7962646484375,27.3439998626709,-6.667999744415283,415.0,41.622501373291016,2.0,145.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GB_extirp_Ex20,38.95,-117.26,1924.0,0.0,extirpated_GreatBasin,2160.0,42.21,5.393833160400391,743.7889404296875,25.35199928283692,-9.435999870300291,296.0,15.346471786499023,4.0,70.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GB_extirp_Ex21,41.59,-120.24,1924.0,0.0,extirpated_GreatBasin,1811.0,24.17,6.307666778564453,714.7516479492188,25.895999908447266,-6.940000057220459,459.0,39.15655517578125,3.0,148.0,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,
GB_extirp_Ex22,41.95,-120.23,1924.0,0.0,extirpated_GreatBasin,2326.0,11.04,4.6576666831970215,655.6559448242188,23.05599975585937,-7.164000034332275,562.0,38.57781219482422,4.0,179.0,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,
